Date,Expense Category,Amount
04/26/2019,Rent,1791.35
11/09/2019,Salaries & Benefits,391.65
04/26/2022,Utilities,1148.85
10/16/2022,Office Supplies,280.76
11/17/2020,Office Supplies,1845.74
03/21/2021,Rent,1251.36
09/02/2020,Office Supplies,229.16
01/25/2020,Fuel,952.07
03/21/2021,Meals & Entertainment,1955.02
10/30/2022,Salaries & Benefits,485.91
10/02/2020,Meals & Entertainment,1825.32
08/20/2020,Office Supplies,1815.72
02/11/2019,Utilities,1471.28
03/07/2021,Fuel,1719.53
01/09/2020,Meals & Entertainment,1988.14
03/19/2022,Rent,1727.43
10/21/2021,Utilities,915.28
09/29/2022,Salaries & Benefits,1673.15
08/23/2020,Vehicle Lease,874.86
09/12/2019,Salaries & Benefits,350.63
08/26/2020,Salaries & Benefits,794.45
02/11/2020,Rent,1579.84
02/27/2020,Utilities,134.48
12/07/2021,Fuel,1963.98
06/06/2022,Utilities,1801.46
11/25/2020,Meals & Entertainment,1474.74
11/26/2020,Vehicle Lease,804.38
11/15/2019,Fuel,1958.17
06/28/2022,Rent,388.95
11/26/2019,Rent,832.78
03/20/2019,Fuel,1143.03
02/04/2021,Vehicle Lease,218.19
08/11/2021,Office Supplies,636.14
05/25/2021,Salaries & Benefits,1216.77
06/11/2022,Office Supplies,1102.59
11/13/2021,Fuel,962.51
07/26/2022,Salaries & Benefits,1035.86
07/29/2019,Office Supplies,839.82
04/02/2019,Utilities,1372.48
09/12/2020,Rent,1626.81
09/18/2021,Meals & Entertainment,1912.33
12/15/2021,Fuel,1414.98
09/27/2021,Office Supplies,1083.75
04/24/2021,Utilities,1695.69
03/28/2021,Salaries & Benefits,1064.86
03/18/2022,Salaries & Benefits,1053.55
06/21/2022,Utilities,513.49
06/02/2019,Office Supplies,1582.65
07/09/2019,Office Supplies,480.26
12/10/2022,Rent,1570.55
06/13/2022,Fuel,1366.78
12/25/2022,Meals & Entertainment,1662.08
12/20/2021,Meals & Entertainment,1283.51
08/20/2021,Rent,209.88
12/10/2019,Meals & Entertainment,851.73
04/01/2022,Vehicle Lease,1451.51
10/31/2019,Fuel,955.22
03/24/2021,Office Supplies,1484.19
06/19/2021,Vehicle Lease,1427.92
10/25/2021,Meals & Entertainment,162.95
03/25/2021,Meals & Entertainment,607.65
07/08/2021,Utilities,1709.85
02/26/2022,Vehicle Lease,843.45
07/08/2019,Utilities,576.95
04/26/2020,Utilities,607.93
10/12/2019,Vehicle Lease,1486.54
06/09/2019,Office Supplies,1310.06
01/29/2021,Utilities,371.06
08/13/2019,Utilities,1236.91
04/21/2019,Meals & Entertainment,384.79
10/28/2019,Fuel,1954.87
01/17/2021,Meals & Entertainment,162.69
01/30/2021,Fuel,604.35
05/14/2019,Meals & Entertainment,1442.10
11/01/2022,Salaries & Benefits,1411.94
12/11/2022,Meals & Entertainment,171.76
03/01/2022,Vehicle Lease,1955.54
11/08/2020,Rent,777.14
01/10/2022,Meals & Entertainment,1986.26
11/03/2022,Vehicle Lease,1354.76
10/28/2020,Fuel,1300.74
12/24/2021,Meals & Entertainment,1336.48
01/14/2021,Utilities,1560.90
01/07/2020,Fuel,701.61
07/11/2020,Salaries & Benefits,1913.62
08/04/2021,Utilities,731.70
07/14/2019,Fuel,1158.64
09/24/2022,Salaries & Benefits,1222.45
07/06/2021,Salaries & Benefits,398.26
10/16/2021,Utilities,1896.53
04/23/2022,Vehicle Lease,514.80
10/28/2022,Utilities,1544.20
05/20/2022,Rent,1049.56
02/27/2021,Vehicle Lease,1281.46
08/30/2022,Office Supplies,1851.82
12/24/2020,Salaries & Benefits,975.07
06/08/2019,Vehicle Lease,1869.99
09/14/2022,Fuel,846.78
07/18/2020,Fuel,519.72
12/14/2021,Fuel,1276.44
02/05/2019,Utilities,275.71
04/16/2021,Salaries & Benefits,625.34
03/13/2022,Office Supplies,1769.24
03/03/2021,Salaries & Benefits,204.99
12/02/2020,Vehicle Lease,496.73
10/12/2019,Rent,659.39
03/08/2019,Rent,289.69
11/26/2019,Rent,1971.06
04/29/2021,Fuel,1785.42
10/28/2020,Utilities,921.64
02/28/2022,Salaries & Benefits,720.04
03/11/2020,Salaries & Benefits,1928.52
09/22/2019,Fuel,1160.96
09/07/2020,Salaries & Benefits,1469.14
10/17/2020,Utilities,902.90
01/24/2021,Rent,1127.27
05/10/2022,Utilities,555.03
06/20/2021,Meals & Entertainment,805.04
05/05/2021,Rent,377.73
03/31/2019,Utilities,361.22
01/23/2020,Salaries & Benefits,1705.58
07/24/2021,Vehicle Lease,474.78
09/05/2020,Rent,1086.36
09/08/2022,Meals & Entertainment,999.82
10/31/2022,Rent,1992.66
09/14/2019,Utilities,284.70
12/23/2019,Salaries & Benefits,1891.44
09/01/2022,Meals & Entertainment,1159.61
02/23/2022,Fuel,1855.22
11/10/2019,Salaries & Benefits,178.62
10/18/2021,Fuel,628.57
08/07/2021,Salaries & Benefits,1560.99
06/03/2020,Vehicle Lease,239.20
01/19/2022,Salaries & Benefits,295.04
07/03/2019,Vehicle Lease,1413.35
03/11/2021,Office Supplies,1364.44
07/21/2019,Fuel,1405.96
02/10/2019,Vehicle Lease,1370.55
07/31/2021,Meals & Entertainment,825.87
11/14/2020,Salaries & Benefits,212.55
03/31/2020,Utilities,1397.34
01/11/2022,Office Supplies,1849.30
03/12/2022,Utilities,721.46
09/12/2019,Salaries & Benefits,116.56
01/06/2021,Vehicle Lease,1549.93
01/11/2022,Fuel,1363.67
06/26/2019,Fuel,1868.17
11/26/2022,Office Supplies,1811.58
10/17/2019,Utilities,360.36
02/29/2020,Fuel,1900.22
04/04/2020,Rent,842.94
02/03/2019,Vehicle Lease,1455.50
08/07/2019,Rent,1928.56
06/06/2022,Office Supplies,1570.19
07/27/2020,Salaries & Benefits,1688.69
04/30/2020,Vehicle Lease,1868.89
07/14/2022,Meals & Entertainment,1090.11
06/14/2021,Salaries & Benefits,593.53
07/26/2021,Meals & Entertainment,755.25
04/17/2019,Vehicle Lease,100.63
09/28/2020,Rent,1792.94
01/11/2020,Office Supplies,1891.23
04/01/2022,Fuel,1310.93
12/30/2022,Salaries & Benefits,521.05
05/08/2020,Utilities,347.68
06/05/2020,Rent,1105.40
08/15/2022,Meals & Entertainment,1115.88
11/08/2020,Vehicle Lease,413.82
01/14/2022,Utilities,1902.05
02/07/2019,Fuel,1524.48
10/09/2021,Office Supplies,708.81
10/29/2020,Rent,133.81
05/09/2021,Office Supplies,1212.41
01/31/2020,Vehicle Lease,245.83
03/01/2021,Rent,1407.29
04/08/2022,Vehicle Lease,512.34
06/04/2021,Office Supplies,336.47
04/28/2022,Utilities,647.94
10/01/2022,Vehicle Lease,1173.05
11/19/2021,Fuel,349.42
02/21/2019,Meals & Entertainment,773.81
05/13/2022,Utilities,1690.22
04/10/2021,Office Supplies,1449.71
02/26/2019,Meals & Entertainment,820.20
05/11/2020,Fuel,1336.01
09/01/2021,Office Supplies,1598.24
11/22/2022,Office Supplies,1719.21
08/22/2019,Salaries & Benefits,1035.88
05/03/2019,Meals & Entertainment,641.28
05/08/2022,Fuel,863.90
09/10/2021,Meals & Entertainment,1684.61
05/11/2021,Fuel,426.27
04/29/2021,Fuel,1266.56
05/25/2021,Meals & Entertainment,797.08
02/19/2020,Salaries & Benefits,1696.41
04/25/2019,Utilities,244.60
01/20/2021,Vehicle Lease,1075.71
02/14/2021,Salaries & Benefits,1175.97
05/24/2020,Vehicle Lease,967.20
11/13/2019,Office Supplies,275.02
01/11/2022,Meals & Entertainment,1879.96
10/04/2022,Rent,1905.41
05/16/2022,Utilities,254.34
12/14/2022,Office Supplies,1193.44
09/29/2019,Fuel,811.30
01/22/2022,Meals & Entertainment,1018.24
03/14/2022,Office Supplies,1547.23
03/10/2019,Utilities,382.13
10/29/2021,Utilities,519.04
09/21/2022,Office Supplies,755.90
10/01/2021,Vehicle Lease,597.82
12/28/2021,Salaries & Benefits,1044.34
12/01/2020,Fuel,1844.26
07/07/2020,Vehicle Lease,645.64
08/13/2022,Meals & Entertainment,1298.46
12/05/2021,Fuel,201.61
04/29/2021,Office Supplies,1121.30
03/17/2022,Office Supplies,947.49
08/05/2019,Vehicle Lease,300.72
12/24/2021,Salaries & Benefits,846.45
02/28/2021,Rent,1899.19
12/06/2019,Rent,131.94
10/08/2021,Meals & Entertainment,538.80
08/26/2021,Vehicle Lease,1973.48
02/23/2021,Utilities,381.09
05/23/2021,Utilities,1946.62
02/21/2021,Fuel,1354.46
12/31/2019,Salaries & Benefits,802.60
01/28/2020,Salaries & Benefits,1145.13
09/17/2020,Vehicle Lease,1959.98
08/29/2020,Salaries & Benefits,320.88
02/26/2022,Office Supplies,1906.82
11/14/2021,Meals & Entertainment,1660.81
05/04/2021,Office Supplies,1513.10
12/20/2020,Meals & Entertainment,433.99
05/14/2021,Salaries & Benefits,1146.65
12/01/2019,Salaries & Benefits,1632.83
03/21/2019,Fuel,1212.61
01/17/2022,Vehicle Lease,1829.61
11/25/2022,Utilities,1588.34
05/04/2020,Rent,1068.68
01/25/2022,Rent,242.93
01/14/2020,Salaries & Benefits,1570.53
06/22/2022,Meals & Entertainment,933.85
02/07/2019,Vehicle Lease,1872.94
07/08/2019,Salaries & Benefits,1945.43
08/23/2019,Fuel,658.45
09/08/2019,Salaries & Benefits,1023.50
12/13/2019,Utilities,1080.22
03/12/2021,Salaries & Benefits,1002.83
12/21/2020,Salaries & Benefits,1588.70
06/06/2019,Rent,761.98
02/12/2022,Utilities,727.03
12/28/2021,Fuel,633.93
04/08/2019,Salaries & Benefits,755.01
03/12/2021,Vehicle Lease,1606.73
05/18/2020,Salaries & Benefits,270.96
05/07/2020,Office Supplies,339.93
05/31/2020,Fuel,1608.95
07/13/2019,Salaries & Benefits,1033.30
08/28/2020,Utilities,1575.91
02/04/2021,Office Supplies,1376.22
05/25/2021,Utilities,1671.60
03/09/2019,Utilities,863.54
06/18/2019,Meals & Entertainment,1290.37
10/24/2019,Rent,545.68
05/25/2019,Salaries & Benefits,1117.80
05/17/2021,Utilities,763.50
03/09/2022,Vehicle Lease,1791.52
08/20/2022,Office Supplies,1152.91
08/11/2021,Salaries & Benefits,1441.06
02/28/2021,Rent,494.65
08/16/2019,Meals & Entertainment,1301.91
11/13/2022,Salaries & Benefits,1594.85
08/26/2021,Salaries & Benefits,841.93
12/07/2020,Vehicle Lease,444.29
09/16/2019,Fuel,576.05
05/21/2020,Vehicle Lease,1296.36
10/21/2020,Rent,851.28
11/26/2021,Meals & Entertainment,1977.57
02/16/2020,Meals & Entertainment,1244.15
09/29/2021,Meals & Entertainment,328.30
07/12/2020,Rent,1851.92
09/07/2022,Office Supplies,1828.07
07/21/2020,Utilities,621.03
06/18/2021,Vehicle Lease,295.40
06/16/2019,Office Supplies,273.63
08/15/2021,Meals & Entertainment,1568.92
07/13/2021,Office Supplies,1989.33
10/11/2020,Fuel,183.09
10/31/2019,Vehicle Lease,650.91
11/29/2021,Fuel,1094.06
02/21/2020,Rent,1629.37
10/19/2021,Meals & Entertainment,1269.14
10/15/2019,Meals & Entertainment,328.39
04/16/2021,Rent,1556.14
11/18/2020,Vehicle Lease,1297.84
10/06/2020,Rent,1409.25
12/01/2021,Utilities,1043.96
01/15/2022,Vehicle Lease,1733.27
03/27/2019,Office Supplies,1433.00
12/19/2022,Salaries & Benefits,501.85
09/22/2019,Meals & Entertainment,615.22
03/15/2022,Fuel,1145.31
02/25/2020,Salaries & Benefits,239.97
07/03/2019,Rent,336.57
08/08/2020,Salaries & Benefits,246.12
08/17/2022,Fuel,685.84
09/03/2021,Vehicle Lease,1869.05
06/19/2021,Vehicle Lease,564.56
10/20/2021,Vehicle Lease,1072.98
04/08/2020,Salaries & Benefits,665.30
10/31/2022,Office Supplies,1679.25
04/21/2019,Utilities,483.80
01/16/2022,Office Supplies,606.45
12/24/2019,Fuel,656.71
11/26/2022,Meals & Entertainment,873.36
05/03/2021,Vehicle Lease,1887.76
08/04/2022,Vehicle Lease,846.68
11/08/2021,Vehicle Lease,1009.75
04/19/2021,Salaries & Benefits,1045.27
05/07/2022,Rent,1534.79
06/10/2019,Fuel,1843.70
05/07/2019,Meals & Entertainment,298.45
02/01/2019,Meals & Entertainment,232.88
04/12/2019,Vehicle Lease,1508.76
01/21/2022,Fuel,157.79
02/04/2020,Rent,423.25
12/16/2021,Salaries & Benefits,912.50
07/25/2020,Vehicle Lease,1790.30
11/21/2019,Office Supplies,1102.55
01/24/2022,Salaries & Benefits,418.06
09/23/2020,Vehicle Lease,1746.54
02/21/2020,Fuel,543.57
07/16/2021,Rent,880.50
04/07/2022,Office Supplies,884.86
10/09/2021,Salaries & Benefits,836.57
02/04/2020,Meals & Entertainment,1559.59
01/28/2021,Rent,1189.48
06/22/2021,Fuel,869.54
08/26/2022,Fuel,1282.38
05/17/2020,Meals & Entertainment,716.92
11/22/2021,Vehicle Lease,572.50
02/29/2020,Utilities,1181.66
06/24/2019,Rent,1289.00
12/28/2022,Rent,1639.85
07/11/2022,Meals & Entertainment,859.32
04/25/2020,Fuel,470.77
01/27/2020,Utilities,1715.24
08/22/2022,Vehicle Lease,224.65
02/04/2022,Fuel,1399.97
06/13/2022,Salaries & Benefits,1650.93
04/27/2019,Salaries & Benefits,1868.52
01/06/2021,Vehicle Lease,781.72
01/19/2019,Meals & Entertainment,204.89
10/28/2021,Salaries & Benefits,1244.23
10/24/2019,Rent,1256.00
01/01/2022,Utilities,1129.74
05/05/2020,Meals & Entertainment,1415.09
01/02/2019,Office Supplies,1490.93
12/26/2019,Rent,1199.47
02/12/2022,Office Supplies,268.89
09/01/2022,Salaries & Benefits,1058.37
07/20/2021,Utilities,907.76
12/23/2022,Fuel,429.60
11/18/2022,Utilities,745.89
11/23/2020,Meals & Entertainment,641.67
12/04/2020,Fuel,123.34
12/12/2022,Utilities,1600.33
03/05/2019,Meals & Entertainment,1339.79
09/17/2021,Salaries & Benefits,547.53
04/07/2021,Office Supplies,1544.88
06/10/2020,Fuel,1958.65
03/21/2020,Vehicle Lease,1079.19
01/01/2021,Meals & Entertainment,689.98
12/31/2022,Utilities,1485.38
10/06/2020,Vehicle Lease,1913.83
05/06/2019,Fuel,1908.48
02/26/2021,Meals & Entertainment,1051.94
09/13/2020,Vehicle Lease,398.66
11/14/2022,Rent,269.25
06/04/2022,Meals & Entertainment,823.99
01/01/2019,Rent,1700.30
12/06/2021,Meals & Entertainment,1527.04
06/07/2021,Fuel,1260.81
01/16/2019,Vehicle Lease,153.89
12/17/2020,Utilities,1454.23
03/03/2022,Rent,1047.19
09/24/2019,Fuel,1938.56
03/23/2022,Utilities,1497.79
10/29/2022,Utilities,224.85
09/20/2021,Utilities,184.55
01/08/2022,Office Supplies,1085.21
01/10/2022,Office Supplies,1706.66
01/25/2022,Office Supplies,1838.36
01/05/2020,Utilities,1818.47
01/28/2020,Fuel,458.86
11/30/2021,Fuel,413.58
10/07/2020,Fuel,1089.38
01/10/2020,Fuel,1562.30
05/14/2022,Salaries & Benefits,216.20
07/18/2021,Vehicle Lease,1259.71
05/16/2022,Vehicle Lease,924.56
03/04/2021,Vehicle Lease,164.84
07/16/2020,Office Supplies,334.45
11/26/2019,Vehicle Lease,1198.30
02/02/2020,Vehicle Lease,672.65
06/19/2020,Salaries & Benefits,331.93
08/22/2021,Utilities,1870.55
04/23/2022,Utilities,628.98
02/24/2019,Fuel,463.60
12/30/2020,Vehicle Lease,1581.93
04/01/2020,Fuel,198.87
12/29/2021,Vehicle Lease,1845.63
04/30/2019,Office Supplies,1703.92
07/08/2021,Utilities,1525.04
05/20/2020,Fuel,1460.04
02/07/2020,Meals & Entertainment,229.19
02/25/2020,Office Supplies,1029.96
11/02/2022,Fuel,1174.84
08/17/2019,Vehicle Lease,389.72
01/17/2020,Utilities,1981.21
09/29/2019,Utilities,1344.61
05/10/2021,Vehicle Lease,477.84
02/04/2020,Salaries & Benefits,1243.54
07/22/2020,Rent,186.53
10/07/2020,Office Supplies,1936.31
05/19/2021,Fuel,1864.66
03/18/2021,Utilities,1503.35
01/16/2022,Vehicle Lease,477.86
03/26/2020,Fuel,1115.24
11/08/2020,Utilities,1414.47
09/29/2019,Office Supplies,885.10
05/14/2019,Office Supplies,572.57
08/22/2022,Rent,1966.56
04/23/2019,Fuel,603.74
09/19/2019,Salaries & Benefits,1560.67
07/15/2020,Vehicle Lease,273.42
05/13/2020,Meals & Entertainment,1836.13
11/03/2019,Utilities,282.58
06/10/2019,Vehicle Lease,1958.77
03/27/2022,Rent,666.82
12/31/2020,Utilities,368.62
10/02/2020,Fuel,1172.55
05/31/2020,Office Supplies,1302.84
08/23/2021,Office Supplies,1598.60
07/02/2019,Rent,1575.10
05/20/2020,Rent,749.13
03/03/2020,Fuel,1906.68
01/29/2022,Office Supplies,1565.27
08/29/2021,Fuel,1032.23
05/29/2019,Fuel,346.39
10/29/2021,Salaries & Benefits,577.16
09/18/2020,Vehicle Lease,1452.26
12/13/2019,Rent,1347.33
10/19/2019,Fuel,1355.43
11/25/2020,Office Supplies,1511.02
05/29/2019,Salaries & Benefits,1040.88
04/24/2020,Rent,1312.38
05/30/2022,Utilities,387.43
04/03/2022,Office Supplies,649.99
02/06/2019,Vehicle Lease,1332.05
01/18/2019,Office Supplies,1610.11
11/29/2020,Meals & Entertainment,785.55
09/05/2021,Utilities,1713.75
04/13/2022,Utilities,214.15
07/23/2019,Fuel,1879.22
08/06/2020,Salaries & Benefits,1824.66
11/09/2020,Office Supplies,1413.70
04/11/2022,Fuel,1446.37
06/24/2020,Meals & Entertainment,1534.86
11/11/2021,Utilities,521.11
10/10/2020,Rent,696.72
07/20/2020,Meals & Entertainment,822.85
11/28/2022,Meals & Entertainment,1002.64
06/08/2021,Utilities,1885.68
11/07/2020,Office Supplies,891.53
05/01/2021,Salaries & Benefits,1163.19
06/13/2020,Office Supplies,525.09
06/05/2020,Vehicle Lease,1560.89
06/03/2019,Rent,395.11
05/24/2021,Utilities,1254.87
08/28/2019,Salaries & Benefits,739.97
11/25/2019,Utilities,423.11
12/26/2020,Utilities,1407.98
12/26/2022,Meals & Entertainment,624.12
03/08/2019,Utilities,1744.25
01/17/2020,Vehicle Lease,303.92
07/20/2022,Fuel,416.46
07/05/2022,Office Supplies,785.46
01/08/2022,Fuel,889.25
08/03/2020,Utilities,1460.78
12/22/2019,Meals & Entertainment,895.34
10/22/2020,Meals & Entertainment,797.65
10/11/2020,Vehicle Lease,674.33
09/27/2019,Office Supplies,1813.87
04/02/2021,Meals & Entertainment,970.45
07/13/2020,Office Supplies,1860.84
01/01/2022,Office Supplies,1208.73
02/15/2019,Vehicle Lease,1862.68
06/12/2019,Vehicle Lease,432.77
04/07/2021,Salaries & Benefits,1335.67
09/21/2022,Salaries & Benefits,337.63
04/23/2021,Salaries & Benefits,435.99
07/14/2021,Salaries & Benefits,567.26
12/24/2021,Office Supplies,458.43
01/11/2021,Fuel,559.49
10/03/2021,Salaries & Benefits,757.11
03/13/2020,Fuel,1525.81
03/01/2021,Meals & Entertainment,681.07
02/09/2022,Fuel,1312.24
10/13/2022,Meals & Entertainment,1289.14
10/09/2020,Salaries & Benefits,896.09
06/01/2022,Salaries & Benefits,1705.87
07/17/2020,Office Supplies,364.08
05/12/2020,Meals & Entertainment,321.37
06/14/2019,Utilities,1601.27
06/26/2022,Fuel,1974.95
09/22/2022,Office Supplies,586.43
02/14/2021,Vehicle Lease,848.31
11/27/2019,Meals & Entertainment,1162.35
11/20/2020,Utilities,1367.43
09/19/2022,Fuel,1376.42
02/15/2019,Office Supplies,1729.20
05/13/2021,Rent,1932.17
07/28/2021,Meals & Entertainment,1893.72
10/19/2021,Office Supplies,1150.55
09/01/2022,Office Supplies,385.37
07/23/2022,Rent,1610.57
11/07/2021,Rent,1052.82
11/27/2019,Vehicle Lease,311.61
06/12/2022,Meals & Entertainment,1653.24
05/24/2019,Office Supplies,1023.31
09/30/2020,Vehicle Lease,1889.23
01/24/2020,Vehicle Lease,644.92
04/24/2021,Meals & Entertainment,330.07
12/28/2021,Meals & Entertainment,848.59
11/04/2021,Meals & Entertainment,1173.44
09/08/2019,Office Supplies,412.72
04/05/2020,Vehicle Lease,1399.40
06/04/2020,Salaries & Benefits,343.11
04/29/2020,Office Supplies,193.54
03/29/2021,Utilities,801.33
05/01/2020,Salaries & Benefits,188.95
12/13/2019,Vehicle Lease,1800.63
01/04/2021,Fuel,1440.35
08/31/2019,Fuel,1082.73
04/12/2019,Fuel,1524.37
09/18/2020,Fuel,1062.80
02/16/2019,Fuel,839.62
02/23/2021,Office Supplies,1895.31
12/22/2022,Utilities,525.37
09/15/2022,Utilities,534.75
06/24/2021,Salaries & Benefits,306.94
06/18/2020,Meals & Entertainment,343.24
07/04/2021,Vehicle Lease,399.08
07/18/2020,Fuel,1604.72
12/10/2020,Utilities,965.11
05/02/2021,Rent,653.73
07/05/2022,Vehicle Lease,374.67
01/07/2019,Utilities,587.04
10/20/2020,Rent,1253.33
02/07/2021,Vehicle Lease,1756.15
09/26/2022,Salaries & Benefits,1413.89
09/22/2019,Salaries & Benefits,865.47
12/28/2021,Utilities,558.28
10/22/2021,Utilities,1197.63
02/01/2021,Salaries & Benefits,1719.95
09/11/2022,Fuel,982.87
05/09/2020,Salaries & Benefits,1117.03
04/29/2021,Salaries & Benefits,899.57
06/09/2020,Office Supplies,1580.51
01/06/2020,Meals & Entertainment,416.80
06/25/2021,Vehicle Lease,1049.17
03/05/2022,Vehicle Lease,1908.44
11/12/2020,Fuel,1258.03
12/23/2019,Utilities,1623.80
09/11/2021,Vehicle Lease,387.63
12/31/2020,Office Supplies,553.74
10/24/2021,Meals & Entertainment,913.06
04/24/2020,Office Supplies,1479.49
04/12/2021,Rent,1851.52
09/18/2019,Fuel,570.64
11/27/2019,Salaries & Benefits,202.24
04/29/2020,Rent,533.71
11/20/2021,Vehicle Lease,1287.67
01/31/2022,Rent,1630.07
11/23/2022,Salaries & Benefits,1428.06
04/09/2019,Meals & Entertainment,1917.89
08/15/2019,Vehicle Lease,426.70
09/08/2019,Fuel,1449.03
10/24/2021,Rent,280.29
09/30/2022,Utilities,971.16
01/29/2022,Utilities,1615.16
08/28/2021,Utilities,1795.85
11/30/2021,Rent,1442.84
06/11/2019,Rent,568.15
02/25/2020,Office Supplies,140.64
08/07/2020,Salaries & Benefits,305.61
11/05/2020,Meals & Entertainment,1152.93
05/13/2020,Salaries & Benefits,513.15
08/26/2020,Vehicle Lease,1786.79
02/25/2020,Rent,1492.01
11/12/2022,Fuel,1500.98
04/12/2020,Fuel,1108.33
11/20/2019,Utilities,562.81
06/03/2020,Vehicle Lease,1613.69
02/25/2022,Salaries & Benefits,1703.23
03/12/2022,Vehicle Lease,931.27
06/30/2019,Utilities,147.82
10/13/2019,Rent,248.42
01/31/2019,Rent,1118.75
06/16/2019,Rent,109.14
12/02/2022,Fuel,524.04
02/23/2020,Rent,1580.44
04/11/2021,Office Supplies,1607.19
09/07/2020,Utilities,1743.77
05/19/2019,Meals & Entertainment,1565.99
04/21/2021,Office Supplies,1444.80
12/30/2020,Vehicle Lease,164.81
11/17/2022,Rent,1583.98
05/22/2022,Office Supplies,1596.66
10/03/2022,Rent,827.90
12/26/2022,Vehicle Lease,1122.42
02/11/2021,Vehicle Lease,379.86
12/19/2021,Rent,1401.39
10/26/2022,Rent,262.88
05/01/2019,Meals & Entertainment,151.93
06/24/2020,Fuel,1475.06
04/20/2021,Salaries & Benefits,1861.73
04/20/2021,Office Supplies,180.66
02/18/2020,Rent,1240.73
12/02/2022,Vehicle Lease,1170.57
12/01/2022,Fuel,414.43
05/25/2020,Meals & Entertainment,1508.78
07/23/2019,Salaries & Benefits,1794.37
01/15/2021,Meals & Entertainment,889.15
07/17/2022,Fuel,1787.98
04/24/2019,Salaries & Benefits,1044.38
01/25/2022,Vehicle Lease,323.79
12/22/2019,Vehicle Lease,1424.99
10/31/2020,Fuel,1246.43
02/19/2021,Salaries & Benefits,1802.38
02/14/2021,Vehicle Lease,1653.11
09/10/2019,Meals & Entertainment,1150.17
02/19/2019,Salaries & Benefits,1289.05
02/11/2019,Salaries & Benefits,386.58
04/12/2021,Salaries & Benefits,1644.56
05/08/2020,Salaries & Benefits,853.56
10/31/2020,Utilities,1609.61
10/05/2021,Salaries & Benefits,1357.32
06/22/2020,Rent,849.04
10/14/2021,Fuel,135.18
03/03/2022,Vehicle Lease,504.91
11/28/2022,Office Supplies,299.27
09/01/2020,Utilities,706.65
04/01/2021,Fuel,424.25
09/07/2022,Salaries & Benefits,1372.35
11/01/2020,Salaries & Benefits,104.86
05/13/2020,Rent,1979.82
07/16/2021,Fuel,755.36
05/04/2021,Rent,1798.28
07/05/2019,Rent,1961.27
05/14/2022,Fuel,1869.48
12/10/2020,Salaries & Benefits,953.75
02/26/2020,Meals & Entertainment,820.02
11/12/2019,Vehicle Lease,1688.98
02/12/2022,Vehicle Lease,1042.33
02/11/2019,Meals & Entertainment,813.98
01/03/2019,Salaries & Benefits,720.27
08/29/2020,Vehicle Lease,1597.11
